job_id,skill,extracted_at
sample-01083,REST API,2026-05-22 17:00:00
sample-01083,Spark,2026-05-22 12:00:00
sample-01083,AWS,2026-05-21 23:00:00
sample-01083,Machine Learning,2026-05-22 10:00:00
sample-01083,PyTorch,2026-05-22 22:00:00
sample-01084,Python,2026-04-09 18:00:00
sample-01084,Airflow,2026-04-09 13:00:00
sample-01084,Docker,2026-04-09 22:00:00
sample-01084,SQL,2026-04-08 05:00:00
sample-01085,AWS,2026-06-24 15:00:00
sample-01085,Python,2026-06-24 13:00:00
sample-01085,PyTorch,2026-06-24 05:00:00
sample-01086,Machine Learning,2026-06-20 04:00:00
sample-01086,Docker,2026-06-19 02:00:00
sample-01086,AWS,2026-06-19 05:00:00
sample-01086,NLP,2026-06-19 12:00:00
sample-01086,SQL,2026-06-19 06:00:00
sample-01087,Python,2026-07-11 16:00:00
sample-01087,dbt,2026-07-11 09:00:00
sample-01087,NLP,2026-07-12 10:00:00
sample-01088,Docker,2026-06-02 10:00:00
sample-01088,AWS,2026-06-01 08:00:00
sample-01088,Python,2026-06-02 18:00:00
sample-01089,Machine Learning,2026-04-01 13:00:00
sample-01089,SQL,2026-04-02 05:00:00
sample-01089,MLOps,2026-04-02 19:00:00
sample-01089,Kubernetes,2026-04-01 01:00:00
sample-01090,Airflow,2026-05-15 16:00:00
sample-01090,LangChain,2026-05-15 06:00:00
sample-01090,Python,2026-05-15 05:00:00
sample-01090,SQL,2026-05-15 13:00:00
sample-01090,PyTorch,2026-05-14 20:00:00
sample-01092,Machine Learning,2026-06-24 16:00:00
sample-01092,AWS,2026-06-25 17:00:00
sample-01093,AWS,2026-05-01 19:00:00
sample-01093,PyTorch,2026-05-01 12:00:00
sample-01093,SQL,2026-05-01 10:00:00
sample-01093,NLP,2026-05-02 05:00:00
sample-01095,PyTorch,2026-03-25 21:00:00
sample-01095,Machine Learning,2026-03-25 09:00:00
sample-01096,Python,2026-06-24 19:00:00
sample-01096,Spark,2026-06-23 21:00:00
sample-01096,LangChain,2026-06-23 13:00:00
sample-01096,AWS,2026-06-24 06:00:00
sample-01096,Machine Learning,2026-06-24 22:00:00
sample-01097,PyTorch,2026-06-14 15:00:00
sample-01097,Airflow,2026-06-14 10:00:00
sample-01097,MLOps,2026-06-13 16:00:00
sample-01097,Machine Learning,2026-06-14 19:00:00
sample-01099,SQL,2026-05-07 10:00:00
sample-01101,REST API,2026-05-11 13:00:00
sample-01101,SQL,2026-05-11 06:00:00
sample-01101,TensorFlow,2026-05-11 04:00:00
sample-01101,Kubernetes,2026-05-11 07:00:00
sample-01102,dbt,2026-07-04 14:00:00
sample-01105,PyTorch,2026-04-07 10:00:00
sample-01105,Kubernetes,2026-04-07 03:00:00
sample-01105,Python,2026-04-07 19:00:00
sample-01105,Machine Learning,2026-04-07 23:00:00
sample-01106,TensorFlow,2026-04-15 19:00:00
sample-01106,Machine Learning,2026-04-15 05:00:00
sample-01106,Airflow,2026-04-14 19:00:00
sample-01106,Python,2026-04-15 10:00:00
sample-01107,Airflow,2026-07-01 13:00:00
sample-01109,AWS,2026-03-21 13:00:00
sample-01109,Machine Learning,2026-03-21 20:00:00
sample-01109,PyTorch,2026-03-21 22:00:00
sample-01112,Machine Learning,2026-04-07 05:00:00
sample-01113,Docker,2026-04-20 08:00:00
sample-01115,Docker,2026-05-13 05:00:00
sample-01115,Machine Learning,2026-05-14 11:00:00
sample-01115,SQL,2026-05-13 18:00:00
sample-01116,TensorFlow,2026-07-12 10:00:00
sample-01116,dbt,2026-07-13 08:00:00
sample-01116,NLP,2026-07-12 22:00:00
sample-01116,SQL,2026-07-12 23:00:00
sample-01119,NLP,2026-05-13 21:00:00
sample-01119,AWS,2026-05-13 22:00:00
sample-01119,Python,2026-05-13 13:00:00
sample-01119,REST API,2026-05-14 08:00:00
sample-01119,LangChain,2026-05-14 04:00:00
sample-01120,PyTorch,2026-03-18 23:00:00
sample-01120,Machine Learning,2026-03-17 21:00:00
sample-01121,NLP,2026-03-27 21:00:00
sample-01121,SQL,2026-03-27 19:00:00
sample-01121,Python,2026-03-27 23:00:00
sample-01121,Kubernetes,2026-03-26 20:00:00
sample-01121,Machine Learning,2026-03-27 12:00:00
sample-01122,Machine Learning,2026-04-17 10:00:00
sample-01122,Kubernetes,2026-04-16 15:00:00
sample-01122,PyTorch,2026-04-16 07:00:00
sample-01123,Spark,2026-04-14 22:00:00
sample-01124,dbt,2026-06-25 16:00:00
sample-01124,NLP,2026-06-25 15:00:00
sample-01124,Python,2026-06-25 23:00:00
sample-01124,Spark,2026-06-24 07:00:00
sample-01126,Python,2026-06-26 19:00:00
sample-01126,LangChain,2026-06-26 02:00:00
sample-01126,dbt,2026-06-25 09:00:00
sample-01127,Kubernetes,2026-05-30 01:00:00
sample-01127,PyTorch,2026-05-30 05:00:00
sample-01127,TensorFlow,2026-05-30 08:00:00
sample-01127,Python,2026-05-30 04:00:00
sample-01128,TensorFlow,2026-05-21 20:00:00
sample-01129,Airflow,2026-06-01 02:00:00
sample-01129,AWS,2026-06-01 16:00:00
sample-01130,Kubernetes,2026-05-04 00:00:00
sample-01130,TensorFlow,2026-05-04 12:00:00
sample-01130,Spark,2026-05-03 06:00:00
sample-01130,Python,2026-05-04 22:00:00
sample-01133,SQL,2026-06-15 01:00:00
sample-01133,Docker,2026-06-15 18:00:00
sample-01133,AWS,2026-06-15 22:00:00
sample-01133,Spark,2026-06-15 11:00:00
sample-01133,MLOps,2026-06-14 12:00:00
sample-01137,PyTorch,2026-04-28 09:00:00
sample-01137,Python,2026-04-28 10:00:00
sample-01137,SQL,2026-04-28 04:00:00
sample-01138,Python,2026-06-13 05:00:00
sample-01138,NLP,2026-06-12 13:00:00
sample-01138,PyTorch,2026-06-13 00:00:00
sample-01139,AWS,2026-05-19 15:00:00
sample-01139,Machine Learning,2026-05-20 06:00:00
sample-01139,SQL,2026-05-20 22:00:00
sample-01139,PyTorch,2026-05-20 19:00:00
sample-01139,Python,2026-05-20 02:00:00
sample-01140,AWS,2026-06-29 14:00:00
sample-01140,PyTorch,2026-06-29 15:00:00
sample-01141,SQL,2026-04-26 05:00:00
sample-01141,Airflow,2026-04-26 11:00:00
sample-01141,LangChain,2026-04-26 07:00:00
sample-01141,Python,2026-04-25 13:00:00
sample-01141,AWS,2026-04-25 07:00:00
sample-01142,Airflow,2026-07-05 18:00:00
sample-01142,NLP,2026-07-05 07:00:00
sample-01142,SQL,2026-07-05 09:00:00
sample-01142,TensorFlow,2026-07-05 02:00:00
sample-01142,Python,2026-07-05 23:00:00
sample-01143,Machine Learning,2026-06-24 02:00:00
sample-01143,Python,2026-06-25 13:00:00
sample-01143,TensorFlow,2026-06-24 10:00:00
sample-01143,REST API,2026-06-24 19:00:00
sample-01145,SQL,2026-05-13 23:00:00
sample-01146,PyTorch,2026-05-19 17:00:00
sample-01146,LangChain,2026-05-19 06:00:00
sample-01146,Spark,2026-05-18 06:00:00
sample-01146,Python,2026-05-18 09:00:00
sample-01147,PyTorch,2026-06-16 11:00:00
sample-01147,SQL,2026-06-15 01:00:00
sample-01147,Kubernetes,2026-06-16 06:00:00
sample-01148,NLP,2026-06-07 19:00:00
sample-01148,Kubernetes,2026-06-07 13:00:00
sample-01148,SQL,2026-06-07 12:00:00
sample-01149,SQL,2026-06-25 04:00:00
sample-01149,Machine Learning,2026-06-25 07:00:00
sample-01149,NLP,2026-06-25 19:00:00
sample-01150,PyTorch,2026-04-30 19:00:00
sample-01150,TensorFlow,2026-04-29 20:00:00
sample-01150,Python,2026-04-30 10:00:00
sample-01150,Kubernetes,2026-04-30 20:00:00
sample-01151,LangChain,2026-05-16 19:00:00
sample-01151,Python,2026-05-16 15:00:00
sample-01151,NLP,2026-05-16 06:00:00
sample-01151,REST API,2026-05-16 14:00:00
sample-01151,PyTorch,2026-05-15 17:00:00
sample-01152,Python,2026-05-06 13:00:00
sample-01152,TensorFlow,2026-05-07 17:00:00
sample-01152,Kubernetes,2026-05-07 22:00:00
sample-01152,SQL,2026-05-06 23:00:00
sample-01152,Machine Learning,2026-05-07 14:00:00
sample-01153,dbt,2026-07-03 15:00:00
sample-01153,Airflow,2026-07-02 15:00:00
sample-01153,NLP,2026-07-03 17:00:00
sample-01153,PyTorch,2026-07-02 18:00:00
sample-01153,SQL,2026-07-03 16:00:00
sample-01154,Docker,2026-04-22 04:00:00
sample-01154,TensorFlow,2026-04-21 04:00:00
sample-01154,Python,2026-04-21 22:00:00
sample-01155,TensorFlow,2026-05-24 01:00:00
sample-01155,Machine Learning,2026-05-25 20:00:00
sample-01155,PyTorch,2026-05-25 00:00:00
sample-01155,Python,2026-05-24 23:00:00
sample-01156,Airflow,2026-03-30 18:00:00
sample-01156,Kubernetes,2026-03-31 01:00:00
sample-01157,Python,2026-06-25 16:00:00
sample-01157,Machine Learning,2026-06-26 21:00:00
sample-01158,Airflow,2026-05-01 01:00:00
sample-01158,LangChain,2026-05-01 03:00:00
sample-01158,SQL,2026-05-01 03:00:00
sample-01158,Kubernetes,2026-05-01 00:00:00
sample-01159,Python,2026-04-25 04:00:00
sample-01159,Machine Learning,2026-04-25 11:00:00
sample-01159,SQL,2026-04-26 23:00:00
sample-01159,MLOps,2026-04-26 06:00:00
sample-01159,TensorFlow,2026-04-26 02:00:00
sample-01160,SQL,2026-05-24 07:00:00
sample-01160,Machine Learning,2026-05-25 20:00:00
sample-01160,NLP,2026-05-24 18:00:00
sample-01161,Kubernetes,2026-05-15 00:00:00
sample-01161,MLOps,2026-05-14 23:00:00
sample-01161,PyTorch,2026-05-15 23:00:00
sample-01161,Machine Learning,2026-05-15 01:00:00
sample-01161,Git,2026-05-15 13:00:00
sample-01163,Machine Learning,2026-05-19 02:00:00
sample-01163,Kubernetes,2026-05-18 20:00:00
sample-01164,TensorFlow,2026-05-17 09:00:00
sample-01164,Airflow,2026-05-16 12:00:00
sample-01164,SQL,2026-05-17 17:00:00
sample-01164,Kubernetes,2026-05-16 02:00:00
sample-01164,Python,2026-05-16 18:00:00
sample-01165,AWS,2026-03-29 19:00:00
sample-01166,SQL,2026-03-18 14:00:00
sample-01166,dbt,2026-03-18 18:00:00
sample-01167,dbt,2026-05-02 07:00:00
sample-01167,TensorFlow,2026-05-02 17:00:00
sample-01167,Git,2026-05-03 18:00:00
sample-01167,PyTorch,2026-05-02 17:00:00
sample-01168,AWS,2026-07-13 17:00:00
sample-01168,SQL,2026-07-12 16:00:00
sample-01168,Airflow,2026-07-13 22:00:00
sample-01169,TensorFlow,2026-07-04 01:00:00
sample-01169,Spark,2026-07-04 04:00:00
sample-01169,AWS,2026-07-04 06:00:00
sample-01169,Docker,2026-07-04 14:00:00
sample-01170,Spark,2026-05-29 09:00:00
sample-01170,TensorFlow,2026-05-29 18:00:00
sample-01173,Spark,2026-04-06 14:00:00
sample-01173,Machine Learning,2026-04-07 17:00:00
sample-01173,Python,2026-04-07 08:00:00
sample-01173,Airflow,2026-04-07 18:00:00
sample-01173,SQL,2026-04-06 01:00:00
sample-01174,NLP,2026-03-18 06:00:00
sample-01174,Python,2026-03-17 11:00:00
sample-01175,Airflow,2026-04-26 15:00:00
sample-01175,AWS,2026-04-25 22:00:00
sample-01175,dbt,2026-04-25 08:00:00
sample-01175,Docker,2026-04-25 10:00:00
sample-01176,Python,2026-04-22 10:00:00
sample-01176,PyTorch,2026-04-22 05:00:00
sample-01176,SQL,2026-04-23 06:00:00
sample-01177,SQL,2026-04-08 20:00:00
sample-01177,Airflow,2026-04-08 08:00:00
sample-01177,dbt,2026-04-08 23:00:00
sample-01178,AWS,2026-04-16 22:00:00
sample-01179,PyTorch,2026-03-19 23:00:00
sample-01179,Python,2026-03-18 10:00:00
sample-01180,TensorFlow,2026-05-28 01:00:00
sample-01182,Machine Learning,2026-06-07 13:00:00
sample-01182,Spark,2026-06-07 22:00:00
sample-01182,Kubernetes,2026-06-07 08:00:00
sample-01182,AWS,2026-06-07 13:00:00
sample-01183,Machine Learning,2026-05-09 18:00:00
sample-01183,NLP,2026-05-09 22:00:00
sample-01183,Docker,2026-05-09 08:00:00
sample-01183,Python,2026-05-09 23:00:00
sample-01184,SQL,2026-05-06 02:00:00
sample-01185,SQL,2026-04-22 22:00:00
sample-01185,Machine Learning,2026-04-22 01:00:00
sample-01185,LangChain,2026-04-21 19:00:00
sample-01187,REST API,2026-05-26 01:00:00
sample-01187,SQL,2026-05-26 23:00:00
sample-01187,AWS,2026-05-27 12:00:00
sample-01187,Python,2026-05-27 19:00:00
sample-01190,Machine Learning,2026-05-04 21:00:00
sample-01190,AWS,2026-05-05 23:00:00
sample-01191,LangChain,2026-04-19 23:00:00
sample-01192,TensorFlow,2026-04-05 18:00:00
sample-01192,AWS,2026-04-05 17:00:00
sample-01192,SQL,2026-04-05 23:00:00
sample-01192,Docker,2026-04-05 15:00:00
sample-01192,LangChain,2026-04-06 03:00:00
sample-01193,Python,2026-06-07 08:00:00
sample-01193,PyTorch,2026-06-08 02:00:00
sample-01193,Kubernetes,2026-06-07 04:00:00
sample-01193,Spark,2026-06-08 23:00:00
sample-01195,MLOps,2026-05-30 21:00:00
sample-01195,Kubernetes,2026-05-31 21:00:00
sample-01198,Airflow,2026-06-19 13:00:00
sample-01198,SQL,2026-06-20 11:00:00
sample-01199,Airflow,2026-05-28 06:00:00
sample-01199,Spark,2026-05-28 12:00:00
sample-01199,NLP,2026-05-28 18:00:00
sample-01201,Python,2026-05-12 16:00:00
sample-01201,Machine Learning,2026-05-11 22:00:00
sample-01201,Kubernetes,2026-05-11 22:00:00
sample-01201,Docker,2026-05-12 18:00:00
sample-01201,Airflow,2026-05-11 19:00:00
sample-01202,LangChain,2026-07-12 10:00:00
sample-01202,Machine Learning,2026-07-11 23:00:00
sample-01204,REST API,2026-06-02 17:00:00
sample-01204,SQL,2026-06-01 07:00:00
sample-01204,Airflow,2026-06-02 04:00:00
sample-01204,Kubernetes,2026-06-01 17:00:00
sample-01204,MLOps,2026-06-02 14:00:00
sample-01205,Airflow,2026-07-02 05:00:00
sample-01205,Git,2026-07-01 02:00:00
sample-01205,SQL,2026-07-01 01:00:00
sample-01205,Python,2026-07-02 00:00:00
sample-01205,AWS,2026-07-02 01:00:00
sample-01208,PyTorch,2026-04-19 13:00:00
sample-01208,Machine Learning,2026-04-18 10:00:00
sample-01209,PyTorch,2026-07-08 09:00:00
sample-01209,SQL,2026-07-09 22:00:00
sample-01209,Python,2026-07-08 14:00:00
sample-01209,Machine Learning,2026-07-08 20:00:00
sample-01210,NLP,2026-05-29 14:00:00
sample-01211,Machine Learning,2026-06-18 21:00:00
sample-01211,TensorFlow,2026-06-17 10:00:00
sample-01211,SQL,2026-06-18 04:00:00
sample-01211,Python,2026-06-17 10:00:00
sample-01212,AWS,2026-05-10 05:00:00
sample-01212,TensorFlow,2026-05-10 12:00:00
sample-01212,Spark,2026-05-09 09:00:00
sample-01212,Docker,2026-05-10 18:00:00
sample-01212,REST API,2026-05-10 23:00:00
sample-01215,TensorFlow,2026-03-30 00:00:00
sample-01215,NLP,2026-03-29 19:00:00
sample-01216,dbt,2026-05-16 12:00:00
sample-01216,SQL,2026-05-16 22:00:00
sample-01217,Python,2026-06-11 23:00:00
sample-01217,Airflow,2026-06-12 17:00:00
sample-01221,Python,2026-05-20 19:00:00
sample-01222,Python,2026-07-09 22:00:00
sample-01222,TensorFlow,2026-07-08 06:00:00
sample-01222,SQL,2026-07-08 19:00:00
sample-01222,LangChain,2026-07-09 20:00:00
sample-01224,Machine Learning,2026-05-05 10:00:00
sample-01224,Airflow,2026-05-05 05:00:00
sample-01224,PyTorch,2026-05-05 06:00:00
sample-01225,SQL,2026-07-10 01:00:00
sample-01225,NLP,2026-07-09 01:00:00
sample-01225,MLOps,2026-07-10 04:00:00
sample-01227,Kubernetes,2026-07-11 14:00:00
sample-01227,Airflow,2026-07-12 02:00:00
sample-01227,NLP,2026-07-12 00:00:00
sample-01227,Python,2026-07-11 17:00:00
sample-01227,Git,2026-07-12 02:00:00
sample-01228,PyTorch,2026-04-03 06:00:00
sample-01228,Python,2026-04-03 19:00:00
sample-01228,NLP,2026-04-03 09:00:00
sample-01232,LangChain,2026-07-10 14:00:00
sample-01232,SQL,2026-07-10 19:00:00
sample-01232,PyTorch,2026-07-10 02:00:00
sample-01233,Docker,2026-06-13 21:00:00
sample-01234,Airflow,2026-05-31 09:00:00
sample-01234,LangChain,2026-05-30 06:00:00
sample-01234,MLOps,2026-05-30 05:00:00
sample-01236,TensorFlow,2026-03-16 01:00:00
sample-01236,Python,2026-03-16 02:00:00
sample-01236,Airflow,2026-03-16 01:00:00
sample-01236,AWS,2026-03-17 04:00:00
sample-01237,LangChain,2026-03-30 10:00:00
sample-01238,Machine Learning,2026-04-21 13:00:00
sample-01238,Python,2026-04-20 07:00:00
sample-01239,Machine Learning,2026-03-21 08:00:00
sample-01239,AWS,2026-03-20 07:00:00
sample-01239,Docker,2026-03-20 16:00:00
sample-01239,LangChain,2026-03-20 11:00:00
sample-01239,MLOps,2026-03-21 14:00:00
sample-01240,Docker,2026-05-15 20:00:00
sample-01240,Machine Learning,2026-05-15 13:00:00
sample-01240,NLP,2026-05-15 22:00:00
sample-01240,LangChain,2026-05-15 05:00:00
sample-01242,SQL,2026-07-08 09:00:00
sample-01243,Machine Learning,2026-05-13 07:00:00
sample-01243,Python,2026-05-14 07:00:00
sample-01244,dbt,2026-06-29 05:00:00
sample-01244,Kubernetes,2026-06-28 09:00:00
sample-01244,TensorFlow,2026-06-28 17:00:00
sample-01244,Git,2026-06-29 04:00:00
sample-01244,Machine Learning,2026-06-29 11:00:00
sample-01245,LangChain,2026-07-12 10:00:00
sample-01246,PyTorch,2026-06-27 05:00:00
sample-01246,Docker,2026-06-26 11:00:00
sample-01246,Python,2026-06-27 14:00:00
sample-01246,SQL,2026-06-27 07:00:00
sample-01246,Kubernetes,2026-06-27 23:00:00
sample-01247,REST API,2026-05-11 04:00:00
sample-01247,Airflow,2026-05-10 10:00:00
sample-01247,Docker,2026-05-10 13:00:00
sample-01248,Docker,2026-04-24 12:00:00
sample-01248,Kubernetes,2026-04-24 18:00:00
sample-01248,SQL,2026-04-23 19:00:00
sample-01248,Machine Learning,2026-04-23 07:00:00
sample-01249,Python,2026-07-11 19:00:00
sample-01249,Git,2026-07-11 17:00:00
sample-01249,NLP,2026-07-10 09:00:00
sample-01249,AWS,2026-07-11 18:00:00
sample-01249,dbt,2026-07-11 09:00:00
sample-01250,TensorFlow,2026-04-14 18:00:00
sample-01250,Spark,2026-04-14 00:00:00
sample-01250,SQL,2026-04-13 12:00:00
sample-01252,AWS,2026-03-25 01:00:00
sample-01252,SQL,2026-03-24 10:00:00
sample-01253,LangChain,2026-06-19 20:00:00
sample-01253,Python,2026-06-18 18:00:00
sample-01256,dbt,2026-04-12 02:00:00
sample-01256,REST API,2026-04-11 13:00:00
sample-01257,AWS,2026-05-21 07:00:00
sample-01257,Airflow,2026-05-21 19:00:00
sample-01257,Spark,2026-05-22 11:00:00
sample-01257,SQL,2026-05-21 10:00:00
sample-01257,dbt,2026-05-21 23:00:00
sample-01258,TensorFlow,2026-05-19 15:00:00
sample-01259,Git,2026-06-20 21:00:00
sample-01259,Python,2026-06-19 07:00:00
sample-01260,SQL,2026-04-17 14:00:00
sample-01260,Python,2026-04-17 06:00:00
sample-01260,Airflow,2026-04-16 22:00:00
sample-01260,TensorFlow,2026-04-16 10:00:00
sample-01265,Python,2026-03-21 15:00:00
sample-01265,Spark,2026-03-21 03:00:00
sample-01265,PyTorch,2026-03-20 08:00:00
sample-01265,dbt,2026-03-20 18:00:00
sample-01266,Python,2026-03-22 12:00:00
sample-01266,PyTorch,2026-03-23 22:00:00
sample-01266,MLOps,2026-03-22 22:00:00
sample-01269,LangChain,2026-03-21 20:00:00
sample-01269,Python,2026-03-21 21:00:00
sample-01270,Spark,2026-04-28 22:00:00
sample-01270,dbt,2026-04-28 20:00:00
sample-01270,Kubernetes,2026-04-28 20:00:00
sample-01271,Kubernetes,2026-03-29 06:00:00
sample-01271,LangChain,2026-03-29 10:00:00
sample-01271,SQL,2026-03-29 04:00:00
sample-01272,LangChain,2026-07-05 17:00:00
sample-01273,Git,2026-06-05 11:00:00
sample-01273,Python,2026-06-05 18:00:00
sample-01276,SQL,2026-06-03 07:00:00
sample-01277,Python,2026-06-16 06:00:00
sample-01279,Docker,2026-06-26 16:00:00
sample-01279,Kubernetes,2026-06-26 01:00:00
sample-01280,Docker,2026-06-12 15:00:00
sample-01281,NLP,2026-06-12 07:00:00
sample-01281,Docker,2026-06-11 09:00:00
sample-01281,TensorFlow,2026-06-11 10:00:00
sample-01281,Python,2026-06-12 18:00:00
sample-01281,Machine Learning,2026-06-11 22:00:00
sample-01282,Machine Learning,2026-05-01 13:00:00
sample-01282,SQL,2026-05-01 12:00:00
sample-01282,REST API,2026-05-02 13:00:00
sample-01284,PyTorch,2026-05-01 09:00:00
sample-01284,Kubernetes,2026-05-01 07:00:00
sample-01284,NLP,2026-05-01 01:00:00
sample-01285,Machine Learning,2026-03-21 17:00:00
sample-01287,Machine Learning,2026-04-13 06:00:00
sample-01287,TensorFlow,2026-04-12 05:00:00
sample-01288,dbt,2026-03-28 06:00:00
sample-01288,SQL,2026-03-28 09:00:00
sample-01288,TensorFlow,2026-03-28 17:00:00
sample-01288,Kubernetes,2026-03-29 07:00:00
sample-01288,Machine Learning,2026-03-29 00:00:00
sample-01290,Docker,2026-04-13 00:00:00
sample-01290,PyTorch,2026-04-12 03:00:00
sample-01290,AWS,2026-04-12 23:00:00
sample-01290,Python,2026-04-12 06:00:00
sample-01291,TensorFlow,2026-06-26 09:00:00
sample-01291,Airflow,2026-06-26 06:00:00
sample-01291,Machine Learning,2026-06-27 06:00:00
sample-01291,PyTorch,2026-06-26 02:00:00
sample-01291,SQL,2026-06-27 14:00:00
sample-01292,REST API,2026-05-07 19:00:00
sample-01292,SQL,2026-05-08 00:00:00
sample-01292,Kubernetes,2026-05-08 08:00:00
sample-01292,Python,2026-05-07 06:00:00
sample-01293,Docker,2026-03-17 01:00:00
sample-01293,SQL,2026-03-17 03:00:00
sample-01294,Python,2026-07-07 16:00:00
sample-01294,Git,2026-07-08 09:00:00
sample-01295,SQL,2026-05-16 17:00:00
sample-01295,REST API,2026-05-16 15:00:00
sample-01295,Python,2026-05-17 16:00:00
sample-01295,NLP,2026-05-16 01:00:00
sample-01296,SQL,2026-04-17 14:00:00
sample-01296,dbt,2026-04-16 10:00:00
sample-01296,TensorFlow,2026-04-16 20:00:00
sample-01296,Python,2026-04-16 03:00:00
sample-01297,NLP,2026-06-05 00:00:00
sample-01297,Kubernetes,2026-06-04 11:00:00
sample-01297,Docker,2026-06-05 12:00:00
sample-01298,dbt,2026-05-18 21:00:00
sample-01298,Machine Learning,2026-05-18 20:00:00
sample-01298,LangChain,2026-05-19 00:00:00
sample-01298,Python,2026-05-18 15:00:00
sample-01298,Kubernetes,2026-05-18 21:00:00
sample-01299,Spark,2026-03-19 02:00:00
sample-01299,Machine Learning,2026-03-19 14:00:00
sample-01301,NLP,2026-05-03 08:00:00
sample-01301,Python,2026-05-02 11:00:00
sample-01301,SQL,2026-05-02 02:00:00
sample-01304,SQL,2026-05-28 02:00:00
sample-01304,Machine Learning,2026-05-28 17:00:00
sample-01304,Docker,2026-05-27 04:00:00
sample-01304,Python,2026-05-27 16:00:00
sample-01304,Kubernetes,2026-05-27 19:00:00
sample-01305,Python,2026-06-04 12:00:00
sample-01305,SQL,2026-06-03 19:00:00
sample-01305,TensorFlow,2026-06-04 13:00:00
sample-01305,AWS,2026-06-03 09:00:00
sample-01306,Machine Learning,2026-04-16 10:00:00
sample-01306,Kubernetes,2026-04-16 18:00:00
sample-01306,SQL,2026-04-15 17:00:00
sample-01306,Spark,2026-04-16 02:00:00
sample-01307,Spark,2026-04-14 23:00:00
sample-01309,Kubernetes,2026-06-26 00:00:00
sample-01309,Docker,2026-06-26 22:00:00
sample-01309,TensorFlow,2026-06-26 04:00:00
sample-01309,Python,2026-06-25 06:00:00
sample-01309,AWS,2026-06-26 05:00:00
sample-01310,PyTorch,2026-05-18 21:00:00
sample-01310,TensorFlow,2026-05-17 17:00:00
sample-01311,SQL,2026-04-27 14:00:00
sample-01314,REST API,2026-07-01 15:00:00
sample-01314,Machine Learning,2026-07-02 04:00:00
sample-01315,LangChain,2026-04-21 20:00:00
sample-01316,AWS,2026-06-09 23:00:00
sample-01317,Machine Learning,2026-05-25 13:00:00
sample-01317,AWS,2026-05-25 13:00:00
sample-01317,Python,2026-05-26 07:00:00
sample-01318,Python,2026-05-09 05:00:00
sample-01319,PyTorch,2026-05-03 09:00:00
sample-01319,Python,2026-05-02 15:00:00
sample-01319,NLP,2026-05-02 03:00:00
sample-01320,SQL,2026-03-29 15:00:00
sample-01320,Machine Learning,2026-03-30 22:00:00
sample-01320,Spark,2026-03-30 04:00:00
sample-01320,Python,2026-03-30 09:00:00
sample-01321,SQL,2026-04-18 23:00:00
sample-01321,Spark,2026-04-17 19:00:00
sample-01322,Python,2026-05-21 19:00:00
sample-01322,NLP,2026-05-20 18:00:00
sample-01323,Python,2026-06-30 20:00:00
sample-01323,Git,2026-06-29 04:00:00
sample-01325,dbt,2026-04-08 03:00:00
sample-01325,NLP,2026-04-08 10:00:00
sample-01325,Machine Learning,2026-04-07 14:00:00
sample-01329,dbt,2026-04-25 12:00:00
sample-01329,AWS,2026-04-26 14:00:00
sample-01329,Python,2026-04-25 10:00:00
sample-01329,SQL,2026-04-26 15:00:00
sample-01329,NLP,2026-04-26 01:00:00
sample-01330,SQL,2026-05-08 03:00:00
sample-01333,Spark,2026-06-21 00:00:00
sample-01333,Kubernetes,2026-06-21 01:00:00
sample-01333,LangChain,2026-06-20 08:00:00
sample-01333,Airflow,2026-06-21 13:00:00
sample-01334,Airflow,2026-05-19 13:00:00
sample-01336,SQL,2026-05-31 16:00:00
sample-01336,Airflow,2026-05-31 01:00:00
sample-01336,LangChain,2026-05-30 02:00:00
sample-01337,dbt,2026-04-21 08:00:00
sample-01338,MLOps,2026-06-17 19:00:00
sample-01338,AWS,2026-06-16 09:00:00
sample-01339,Python,2026-05-04 14:00:00
sample-01339,Spark,2026-05-03 07:00:00
sample-01339,PyTorch,2026-05-03 14:00:00
sample-01340,AWS,2026-05-18 18:00:00
sample-01340,Python,2026-05-19 05:00:00
sample-01340,Machine Learning,2026-05-19 21:00:00
sample-01340,PyTorch,2026-05-18 05:00:00
sample-01341,LangChain,2026-04-01 19:00:00
sample-01341,PyTorch,2026-04-02 09:00:00
sample-01341,Python,2026-04-02 14:00:00
sample-01341,SQL,2026-04-01 02:00:00
sample-01341,TensorFlow,2026-04-02 10:00:00
sample-01342,Python,2026-03-31 17:00:00
sample-01342,Airflow,2026-03-30 21:00:00
sample-01343,Spark,2026-05-24 09:00:00
sample-01344,Airflow,2026-04-07 22:00:00
sample-01344,AWS,2026-04-08 18:00:00
sample-01345,Kubernetes,2026-07-12 04:00:00
sample-01345,dbt,2026-07-12 08:00:00
sample-01345,Python,2026-07-13 14:00:00
sample-01345,AWS,2026-07-12 22:00:00
sample-01347,PyTorch,2026-06-08 11:00:00
sample-01347,Spark,2026-06-07 10:00:00
sample-01348,Machine Learning,2026-06-12 06:00:00
sample-01348,NLP,2026-06-12 01:00:00
sample-01348,REST API,2026-06-12 07:00:00
sample-01351,Python,2026-05-02 13:00:00
sample-01351,dbt,2026-05-02 22:00:00
sample-01351,SQL,2026-05-01 11:00:00
sample-01351,AWS,2026-05-02 14:00:00
sample-01352,Python,2026-05-15 20:00:00
sample-01355,Docker,2026-05-15 06:00:00
sample-01355,Python,2026-05-14 09:00:00
sample-01355,Kubernetes,2026-05-15 00:00:00
